headline;type;date;section;author;authorInfo;location;url
El arte británico contiene la respiración en la antesala del Brexit;news;23/03/2019;creacion_cultural;Daniel Ruiz;;Londres;eldiario.es/internacional/britanico-contiene-respiracion-antesala-Brexit_0_880512673.html
TeamLab, el impresionante arte interactivo que te sumerge entre olas y mariposas;news;23/03/2019;creacion_cultural;José Antonio Luna;;;eldiario.es/cultura/arte/TeamLab-paseo-arte-inmersivo-mariposas_0_879112338.html
'Nosotros', la aclamada pesadilla sobre unos Estados Unidos desquiciados;news;23/03/2019;creacion_cultural;Francesc Miró;;;eldiario.es/cultura/cine/pesadilla-Unidos-condenados-cambiar_0_880162690.html
Los Bravos, la osadía de cantar en inglés en una España que estrenaba casetes y turismo;news;21/03/2019;creacion_cultural;Miguel Ángel Villena;;;eldiario.es/cultura/musica/Bravos-Espana-estrenaba-casetes-turismo_0_880162825.html
Ponemos la lupa sobre siete grotescos detalles en la inmensidad de 'El Jardín de las delicias';news;21/03/2019;creacion_cultural;José Antonio Luna;;;eldiario.es/cultura/arte/detalles-Jardin-delicias-bosco_0_880162810.html
"""Hay poemas que parece que están escritos para gente que viva en Marte o para máquinas""";news;20/03/2019;creacion_cultural;Paula Corroto;;;eldiario.es/cultura/libros/Karmelo-Iribarren-poemas-escritos-maquinas_0_879812686.html
Brad Pitt y DiCaprio, al son de Los Bravos en el tráiler de lo nuevo de Tarantino;news;20/03/2019;creacion_cultural;eldiarioes cultura;;;eldiario.es/cultura/cine/Brad-Pitt-DiCaprio-Bravos-Tarantino_0_879812695.html
'Serial', el exitoso podcast que reabrió un caso de asesinato y que ahora HBO retoma en un documental;news;19/03/2019;creacion_cultural;José Antonio Luna;;;eldiario.es/cultura/cine/Serial-exitoso-asesinato-HBO-documental_0_879462797.html
"""Es un error pensar que no cabe el discurso político en un grupo de pop""";news;19/03/2019;creacion_cultural;Francesc Miró;;;eldiario.es/cultura/musica/error-pensar-discurso-politico-grupo_0_879462733.html
'Buñuel en el laberinto de las tortugas', el rodaje que se convirtió en cómic antes que en película;news;18/03/2019;creacion_cultural;Francesc Miró;;;eldiario.es/cultura/comics/Bunuel-laberinto-tortugas-convirtio-pelicula_0_879112625.html
"Grupos ultracatólicos, contra la obra 'Dios tiene vagina' por ser ""porno que se burla de la Semana Santa""";news;18/03/2019;creacion_cultural;Paula Corroto;;;eldiario.es/cultura/teatro/Grupos-ultracatolicos-Dios-Semana-Santa_0_879112834.html
"""En mi universo hay dos señores mayores que se besan con pasión y lo impongo con orgullo""";news;17/03/2019;creacion_cultural;Mónica Zas Marcos;;;eldiario.es/cultura/cine/Almodovar-universo-senores-besan-orgullo_0_877712465.html
'Mirai, mi hermana pequeña', magistral fábula sobre la educación emocional;news;16/03/2019;creacion_cultural;Francesc Miró;;;eldiario.es/cultura/cine/Mirai-hermana-preciosa-dificultades-familiar_0_878062317.html
"""Almodóvar te quita todas las corazas y si es con puñetazos, será con puñetazos""";news;14/03/2019;creacion_cultural;Mónica Zas Marcos;;;eldiario.es/cultura/cine/Antonio-Banderas-Almodovar-punetazos_0_877013132.html
Historias de los Balcanes relatadas por un diplomático español;news;14/03/2019;creacion_cultural;Enric Lloveras;;;eldiario.es/cultura/libros/Historias-Balcanes-relatadas-diplomatico-espanol_0_877712471.html
Por qué Sauron no es un buen jefe: así serían nuestras empresas si viviéramos en la Tierra Media;news;13/03/2019;creacion_cultural;Aldo Mas;;Berlín;eldiario.es/cultura/libros/politica-empresa-tolkien-anillos-tierra-emdia_0_876662976.html
"""No vamos a cambiar ni una letra, ni las que les molestan a ellos ni las machistas""";news;13/03/2019;creacion_cultural;Mario Escribano;;;eldiario.es/cultura/Polla-Records-entrevista_0_877362846.html
"""La gran duda en el asesinato de Isabel Carrasco es por qué no se investigaron ciertas llamadas deliberadamente""";news;12/03/2019;creacion_cultural;José Antonio Luna;;;eldiario.es/cultura/cine/asesinato-Isabel-Carrasco-investigaron-deliberadamente_0_877013007.html
Gila no se callaría ante Vox: por qué su humor antifascista sigue siendo actual;news;12/03/2019;creacion_cultural;Francesc Miró;;;eldiario.es/cultura/libros/Gila-callaria-Vox-antifascista-actual_0_877012948.html
Foals: el equilibrio (con mensaje) entre lo alternativo y el rock superventas;news;11/03/2019;creacion_cultural;Luis J. Menéndez;;;eldiario.es/cultura/musica/Foals-equilibrio-alternativo-rock-superventas_0_876312657.html
'Creadores de conciencia': 40 formas de abrir los ojos al mundo a través de la fotografía;news;10/03/2019;creacion_cultural;José Antonio Luna;;;eldiario.es/cultura/arte/Creadores-conciencia-formas-traves-fotografia_0_874563367.html
'Capitana Marvel': un espectáculo de fuegos artificiales poco memorable;news;08/03/2019;creacion_cultural;José Antonio Luna;;;eldiario.es/cultura/cine/Capitana-Marvel-espectaculo-artificiales-memorable_0_875612900.html
"""Los anarquistas fueron los más ignorados de los republicanos, los derrotados entre los derrotados""";news;07/03/2019;creacion_cultural;Miguel Ángel Villena;;;eldiario.es/cultura/libros/cotidiana-Madrid-guerra-contada-literatura_0_874913109.html
"""No somos las musas, ¡somos las artistas!"": los sindicatos de música se unen para apoyar la huelga del 8M";news;07/03/2019;creacion_cultural;Clara Roca;;;eldiario.es/cultura/musica/artistas-sindicatos-musica-Espana-Argentina_0_874912621.html
"""Con Vox han vuelto a polarizarse las dos viejas demagogias: la de izquierdas y la de derechas""";news;05/03/2019;creacion_cultural;Matías de Diego;;;eldiario.es/cultura/Vox-remora-polarizacion-absoluta-sociedad_0_872113737.html
Solange ya no necesita a Beyoncé para formar parte de la aristocracia pop;news;04/03/2019;creacion_cultural;Luis J. Menéndez;;;eldiario.es/cultura/musica/Solange-necesita-Beyonce-aristocracia-comprometida_0_873862968.html
'El cuervo': vuelve la película del 'Hitchcock francés' que fue odiada por nazis y comunistas;news;03/03/2019;creacion_cultural;Ignasi Franch;;;eldiario.es/cultura/cine/cuervo-clasico-maldito-Francia-ocupada_0_867913913.html
"En busca de la película perdida y ""un pelín erótica"" de Jess Franco";news;28/02/2019;creacion_cultural;Mónica Zas Marcos;;;eldiario.es/cultura/cine/pelicula-perdida-erotica-Jess-Franco_0_872463450.html
 9 obras de ARCO 2019 que proponen otra forma de mirar y entender el arte;news;28/02/2019;creacion_cultural;Francesc Miró,José Antonio Luna;;;eldiario.es/cultura/arte/obras-ARCO-proponen-forma-entender_0_872813440.html
"""El 'ninot' es una metáfora sobre una institución que nos gustaría que desapareciera""";news;28/02/2019;creacion_cultural;Francesc Miró,José Antonio Luna;;;eldiario.es/cultura/arte/ninot-metafora-institucion-gustaria-desapareciera_0_872812978.html
El documental que destapa las locuras de los terraplanistas ;news;27/02/2019;creacion_cultural;José Antonio Luna;;;eldiario.es/cultura/cine/giratoria-documental-destapa-locuras-tierraplanistas_0_872113941.html
Felipe, no estás solo: del Fidel Castro zombi al porno de Isabel II en ARCO;news;27/02/2019;creacion_cultural;eldiarioes cultura;;;eldiario.es/cultura/Felipe-Castro-Isabel-II-ARCO_0_872463514.html
"Vargas Llosa carga contra el ninot del rey Felipe en ARCO: ""No tiene ninguna gracia""";news;27/02/2019;creacion_cultural;eldiarioes cultura;;;eldiario.es/cultura/Vargas-Llosa-ninot-Sierra-creacion_0_872463364.html
Tremenda Jauría, sonidos para perrear contra el patriarcado ;news;26/02/2019;creacion_cultural;Francesc Miró;;;eldiario.es/cultura/musica/Tremenda-Jauria-perrear-patriarcado_0_869663927.html
"Estrella Morente reivindica la copla con ""menos bandera, menos patria y menos himno""";news;25/02/2019;creacion_cultural;Luis J. Menéndez;;;eldiario.es/cultura/musica/estrella-morente-copla_0_871413261.html
'Niño prodigio', las consecuencias de explotar a un genio televisivo de siete años;news;24/02/2019;creacion_cultural;Francesc Miró;;;eldiario.es/cultura/comics/Nino-prodigio-explotas-genio-televisivoo_0_864414212.html
"La ""gimnasia visual"" que convirtió a Sorolla en un maestro costumbrista del mar";news;23/02/2019;creacion_cultural;José Antonio Luna;;;eldiario.es/cultura/arte/gimnasia-convirtio-Sorolla-paisajes-mediterraneos_0_870713664.html
"La historia tras la imagen de la primera mujer nominada al World Press Photo: ""Me volví invisible""";news;21/02/2019;creacion_cultural;José Antonio Luna;;;eldiario.es/cultura/entrevistas/Entrevista-Catalina-Martin-Chico-World_0_870364019.html
"""Se acercan tiempos confusos en los que la sátira va a ser muy difícil de reconocer""";news;21/02/2019;creacion_cultural;Francesc Miró;;;eldiario.es/cultura/libros/entrevista-perez-ledo-satira_0_870363141.html
La imagen en la frontera que desató la ira contra Trump y otros cinco fotones que compiten por el World Press Photo 2019;news;20/02/2019;creacion_cultural;eldiarioes cultura;;;eldiario.es/cultura/arte/emigrante-nominadas-World-Press-Photo_0_870013414.html
"Novedades Carminha continúa con la verbena: ""El vivo al baile y el muerto al hoyo""";news;18/02/2019;creacion_cultural;Luis J. Menéndez;;;eldiario.es/cultura/musica/Novedades-Carminha-fiesta-musica-urbana_0_868963424.html
Katherine Dunn, la escritora que veía monstruos en el jardín de rosas;news;17/02/2019;creacion_cultural;Carmen López;;;eldiario.es/cultura/libros/Katherine-Dunn-escritora-monstruos-jardin_0_867213486.html
Un paseo literario por Casablanca con poco acento español y mucho versículo religioso ;news;15/02/2019;creacion_cultural;Paula Corroto;;Casablanca;eldiario.es/cultura/libros/libro-libros-religiosos-presencia-espanol_0_868263996.html
El dios Cthulhu es hijo del miedo: 7 fobias de Lovecraft con las que construyó su universo;news;14/02/2019;creacion_cultural;José Antonio Luna;;;eldiario.es/cultura/libros/Cthulhu-fobias-Lovecraft-construyo-universo_0_867913925.html
"Scorsese, Tarantino y decenas de cineastas denuncian el ""insulto"" de entregar premios Oscar en la publicidad";news;14/02/2019;creacion_cultural;eldiarioes cultura;;;eldiario.es/cultura/Scorsese-Tarantino-critican-Oscar-entreguen_0_867913370.html
"""Muchos jóvenes creen equivocadamente que sus miles de seguidores en redes son amigos de verdad""";news;13/02/2019;creacion_cultural;Miguel Ángel Villena;;;eldiario.es/cultura/teatro/entrevista-angel-caballero-donde-mueren-palabras_0_867563678.html
"La poesía y la tecnología impulsan la ""revolución"" de las escritoras árabes";news;12/02/2019;creacion_cultural;Paula Corroto;;Casablanca;eldiario.es/cultura/libros/revolucion-escritoras-arabes_0_867213554.html
"""Hay películas que no son para televisión porque lo que ves y lo que vives jamás será lo mismo""";news;12/02/2019;creacion_cultural;Francesc Miró;;;eldiario.es/cultura/teatro/peliculas-pueden-ver-television_0_867213665.html
La máquina del tiempo musical que nos lleva de clubs por el Nueva York de los 80;news;11/02/2019;creacion_cultural;Luis J. Menéndez;;;eldiario.es/cultura/musica/disco-rememora-escena-New-York_0_866163776.html
El boom de las reediciones de discos míticos (y no tan míticos), ¿necesidad o negocio?;news;10/02/2019;creacion_cultural;Mario Escribano;;;eldiario.es/cultura/musica/remasterizaciones-discos-miticos-retromania-negocio_0_838167386.html
Las maestras de la fotografía que quisieron captar miradas en lugar de atraerlas ;news;09/02/2019;creacion_cultural;Aldo Mas;;Berlín;eldiario.es/cultura/arte/Reivindicar-maestras-fotografia-encuentra-Berlin_0_865813689.html
Una mirada con ojo de pez a 'La favorita' y a los planos imposibles que quieren ganar un Oscar;news;06/02/2019;creacion_cultural;José Antonio Luna;;;eldiario.es/cultura/cine/fotografia-favorita-revolucionar-septimo-angulares_0_865114297.html
Man Ray, el maestro del surrealismo que transformó una barra de pan azul en una preciada obra de arte;news;05/02/2019;creacion_cultural;José Antonio Luna;;;eldiario.es/cultura/arte/Man-Ray-surrealismo-transformo-preciada_0_864763761.html
"Cultura recula y dice ahora que no intervendrá la SGAE ""si lo arreglan""";news;05/02/2019;creacion_cultural;eldiarioes cultura;;;eldiario.es/cultura/Cultura-tiende-SGAE-intervendra-arregla_0_864763770.html
"Hollywood compra los derechos de 'Campeones' sin asegurar que el 'remake' respete su ""giro final""";news;05/02/2019;creacion_cultural;eldiarioes cultura;;;eldiario.es/cultura/cine/Javier-Fesser-Campeones-EEUU-condiciones_0_864763637.html
Ex:Re, la cantante de Daughter debuta en solitario vomitando versos a quien le hizo daño;news;04/02/2019;creacion_cultural;Luis J. Menéndez;;;eldiario.es/cultura/musica/ExRe-historia-ruptura-cantante-Daughter_0_864063952.html
'La mentira y cómo la contamos', verdades que duelen a una generación sin analgésicos;news;04/02/2019;creacion_cultural;Francesc Miró;;;eldiario.es/cultura/comics/mentira-contamos-verdades-generacion-analgesicos_0_859514344.html
"Rosa Torres-Pardo y siete artistas amigas toman la Zarzuela para romper al piano ""los barrotes"" de lo clásico";news;04/02/2019;creacion_cultural;Miguel Ángel Villena;;;eldiario.es/cultura/musica/Rosa-Torres-Pardo-concierto-distintos-musicales_0_864413777.html
Manipulación, populismos y 'fake news': la guerra fría de Jean Paul Sartre es más actual que nunca;news;03/02/2019;creacion_cultural;Miguel Ángel Villena;;;eldiario.es/cultura/teatro/guerra-Jean-Paul-Sartre-actual_0_863363880.html
Videojuegos a 10.000 pesetas y NASA en lugar de NES: así fue la llegada de las consolas a España;news;03/02/2019;creacion_cultural;José Antonio Luna;;;eldiario.es/cultura/videojuegos/abandonamos-recreativas-enchufamos-television_0_864063667.html
'Campeones' arrebata el trono a 'El reino' en unos Goya con mensaje;news;03/02/2019;creacion_cultural;Mónica Zas Marcos;;;eldiario.es/cultura/cine/corrupcion-arrasa-Goya-politicos-platea_0_863713954.html
'Green Book' y el síndrome de la palmadita en la espalda de Hollywood;news;02/02/2019;creacion_cultural;Francesc Miró;;;eldiario.es/cultura/cine/Green-Book-palmadita-espalda-Hollywood_0_863363881.html
"Guionistas de los Goya: ""Es horroroso enfrentarse a presentar la gala en tiempos de lo políticamente correcto""";news;01/02/2019;creacion_cultural;Mónica Zas Marcos;;;eldiario.es/cultura/cine/Guionistas-Goya-humor-politicamente-correcto_0_862664449.html
"Creadores audiovisuales que han dejado la SGAE: ""Nos estaban tomando el pelo""";news;31/01/2019;creacion_cultural;Paula Corroto;;;eldiario.es/cultura/politicas_culturales/creadores-audiovisuales-SGAE-tomando-pelo_0_863014590.html
Irene Escolar y Bárbara Lennie se escupen en 'Hermanas' y combaten en una guerra a lengua armada ;news;31/01/2019;creacion_cultural;Laura García Higueras;;;eldiario.es/cultura/teatro/Critica-Hermanas-Pavon-Kamikaze_0_861964470.html
"Una generación de directoras busca su sitio: ""No solo hay que visibilizar caras nuevas, hay que crear industria""";news;30/01/2019;creacion_cultural;Francesc Miró;;;eldiario.es/cultura/cine/futuro-cine-espanol-rostro-mujer_0_862313979.html
Peter Jackson dirigirá un documental de los Beatles basado en 55 horas de metraje inédito;news;30/01/2019;creacion_cultural;eldiarioes cultura;;;eldiario.es/cultura/musica/Beatles-documental-Peter-Jackson_0_862664012.html
"""Nos enfurecen con la falta de libertad de expresión en el rap mientras nos roban otro tipo de libertades""";news;29/01/2019;creacion_cultural;Mónica Zas Marcos;;;eldiario.es/cultura/entrevistas/Rayden-enfurecen-libertad-expresion-rap_0_861964586.html
'Polar': el antihéroe español pasa del cómic al cine y se ahoga en su propia sangre;news;28/01/2019;creacion_cultural;José Antonio Luna;;;eldiario.es/cultura/cine/Polar-antiheroe-espanol-propia-sangre_0_861964613.html
Los Goya se sacuden la 'viejofobia' hacia las protagonistas: por primera vez, ellas también son mayores de 50;news;27/01/2019;creacion_cultural;Raúl Sánchez,Mónica Zas Marcos;;;eldiario.es/cultura/cine/sacuden-viejofobia-protagonistas-primera-mayores_0_860914167.html
Origami, el arte de hacer figuritas de papel que solo se podían permitir los ricos;news;26/01/2019;creacion_cultural;José Antonio Luna;;;eldiario.es/cultura/arte/Origami-figuras-papel_0_860914752.html
Cuando crear después de los 65 años se convirtió en delito;news;26/01/2019;creacion_cultural;Miguel Ángel Villena;;;eldiario.es/cultura/crear-jubilados-convierte-delito_0_860914731.html
Viral sobre lienzo: el Prado se suma al reto del '10 year challenge';news;25/01/2019;creacion_cultural;eldiarioes cultura;;;eldiario.es/cultura/arte/Museo-Prado-traslada-reto-mundo_0_860914278.html
'The Old Man & The Gun', la última bala de Robert Redford;news;25/01/2019;creacion_cultural;Francesc Miró;;;eldiario.es/cultura/cine/The-Old-Man-Robert-Redford_0_860914077.html
